location,numRuns,meanVal_raw_C,meanVal_ratio_A,meanVal_ratio_B,streamflowRechargeScalar,thisFrcAreaUnderCult,thisFrcCultAreaWthIrr,thisWplant,runoffRatio,initialSoilMoisture,effectiveIrrigationRatio,recentHistoricSlope,rescaledRecentHistoricSlope,rechScalar
CH_Yuyang District - Shaanxi,4,17.3610036956711,0.632807336375519,0.554251680738602,0.0288619144596931,0.178916474856562,0.0298539836856616,551.55336368881,0.1169075,111.223125,0.83731364375,-12.255876060951,-410.527324929078,0.941192
CH_Yuyang District - Shaanxi,5,-33.6607783938036,0.617067148016796,0.540680595338024,0.0238496985738437,0.184363766043703,0.0349286186448757,557.068897325698,0.1298301875,108.442546875,0.83312707553125,-12.255876060951,-350.883502882214,0.92236816
CH_Yuyang District - Shaanxi,6,-71.0836880955535,0.601367292265361,0.527119820714273,0.0196644983091595,0.189824675458813,0.0400159401914879,562.639586298955,0.1430759421875,105.731483203125,0.828961440153594,-12.255876060951,-306.274849530039,0.9039207968
CH_Yuyang District - Shaanxi,7,-99.9895410547051,0.585704580676238,0.513567368834011,0.0161698560881482,0.19529923714746,0.0451159800419666,568.265982161945,0.156652840742187,103.088196123047,0.824816632952826,-12.255876060951,-271.652661641189,0.885842380864
CH_Yuyang District - Shaanxi,8,-123.342891246634,0.570075858101836,0.500021250262022,0.0132518298336037,0.200787485240328,0.0502287699920716,573.948641983564,0.170569161760742,100.510991219971,0.820692549788062,-12.255876060951,-244.001118539943,0.86812553324672
CH_Yuyang District - Shaanxi,9,-142.970500553011,0.554478000715963,0.486479473461149,0.0108152779110591,0.206289453953429,0.0553543419170517,579.6881284034,0.184833390804761,97.9982164394714,0.816589087039121,-12.255876060951,-221.407673481448,0.850763022581785
WA_Othello,1,1667.35602405601,0.178570764125584,0.153223850686469,0.084705661881309,0.711118356700359,0.589175089664167,543.042677875323,0.08,120,0.85,-2.21457271552925,-3.75876841091766,1
WA_Othello,2,1328.91897760137,0.176454715770715,0.151228095749994,0.0708816238092475,0.71360141221063,0.591658907319857,542.988373607536,0.09108,119.925,0.847864375,-2.21457271552925,-3.74298888790671,0.9996
WA_Othello,3,1046.70045510906,0.1743069033223,0.149202252749131,0.0592808366601253,0.716084452201803,0.594142709451686,542.934074770175,0.10232343,119.850046875,0.845734115757812,-2.21457271552925,-3.7273413950884,0.99920016
WA_Othello,4,811.331822547837,0.172126854883922,0.147145874754454,0.0495457461042606,0.718567476673977,0.596626496059752,542.879781362698,0.1137327005925,119.775140595703,0.843609208791971,-2.21457271552925,-3.71182428228508,0.998800479936
WA_Othello,5,595.847163755183,0.167765645820352,0.143565509041931,0.0411206979970576,0.725363895365662,0.603118062299901,548.308579176325,0.126576018107312,116.780762080811,0.839391162748011,-2.21457271552925,-3.67187264643394,0.97882447033728
WA_Othello,6,417.830925645943,0.163422204883954,0.13998290781088,0.0340857828275431,0.732177305104076,0.609625857455651,553.791664968088,0.139740418559995,113.86124302879,0.835194206934271,-2.21457271552925,-3.6326751702627,0.959247980930534
WA_Othello,7,270.568140115606,0.159095346086907,0.136397608437562,0.0282116286609985,0.739007748366837,0.61614992209929,559.329581617769,0.153233929023995,111.014711953071,0.8310182358996,-2.21457271552925,-3.59421081801643,0.940063021311924
WA_Othello,8,148.547084342813,0.154783906438711,0.132809147186092,0.0233067099319337,0.745855267737754,0.622690296904538,564.922877433947,0.167064777249595,108.239344154244,0.826863144720102,-2.21457271552925,-3.55645932904067,0.921261760885685
WA_Othello,9,47.2431131795331,0.150486744847101,0.129217058960827,0.0192111027931647,0.752719905907098,0.629247022646799,570.572106208286,0.181241396680835,105.533360550388,0.822728828996501,-2.21457271552925,-3.51940118240703,0.902836525667971
WA_Othello,10,-37.058572665651,0.146202741056735,0.125620877067008,0.0157912708322925,0.759601705671866,0.635820140203416,576.277827270369,0.195772431597856,102.895026536628,0.818615184851519,-2.21457271552925,-3.48301756345867,0.884779795154612
AB_Taber,1,-33.3611089126294,0.630024463654114,0.554762577065435,0.0472481627744181,0.729106628242075,0.729106628242075,532.723719596065,0.08,120,0.85,3.84633108888682,5.27540271874991,1
AB_Scandia,1,21.637660118196,0.600646941557726,0.528484458244219,0.0497933144123318,0.443718592964824,0.443718592964824,521.947959038527,0.08,120,0.85,3.0231731695527,6.81326682605875,1
AB_Scandia,2,-9.9282243585127,0.586639570406682,0.516520730110065,0.0413274175342971,0.449827889447236,0.449827889447236,527.167438628912,0.092,117,0.84575,3.0231731695527,6.72073306363391,0.98
ID_Grand view,1,55.8536354939371,0.145417612748178,0.126849392211475,0.091622350108883,0.458481192334989,0.415188076650106,594.813439716079,0.08,120,0.85,-1.58997337966945,-3.82952562727224,1
ID_Grand view,2,-40.7834212206436,0.142014125946162,0.123998094937511,0.0762546623409173,0.464627395315826,0.421226046841731,600.76157411324,0.092,117,0.84575,-1.58997337966945,-3.77463215200188,0.98
ID_Burley,1,-115.436590327164,0.284422927738846,0.249515397674308,0.0751585539616815,0.862244897959183,0.821428571428571,546.942256695337,0.08,120,0.85,-2.50813495498953,-3.05338168433508,1
MB_Portage la Prairie,1,119923.565501846,0.733576643987639,0.640533104942438,0.0306925272925126,0.655407833273446,0.001,589.76089134714,0.08,120,0.85,-0.0718906947428336,-5.75125557942669,1
MB_Portage la Prairie,2,28495.7568382174,0.725352338527551,0.632871066033977,0.0255551515906943,0.657891236974488,0.00348749375,589.701915258005,0.09108,119.925,0.847864375,-0.0718906947428336,-5.75125557942669,0.9996
MB_Portage la Prairie,3,13746.0400438504,0.717004637665252,0.625093700932789,0.0212439943361208,0.660374625154257,0.00597497195316406,589.64294506648,0.10232343,119.850046875,0.845734115757812,-0.0718906947428336,-5.75125557942669,0.99920016
